symbol,name,timestamp,trade_date,trade_time,open,high,low,close,volume,amount
QQQ.US,纳指 100 ETF - Invesco,1606453200000,2020-11-27,2020-11-27 00:00:00,677.6836272753158,681.9547903021607,676.797588136768,679.3193918387882,17163119,0.0
QQQ.US,纳指 100 ETF - Invesco,1606712400000,2020-11-30,2020-11-30 00:00:00,679.9782414546314,681.5004112567517,669.709275028387,680.7052479272858,27836230,0.0
QQQ.US,纳指 100 ETF - Invesco,1606798800000,2020-12-01,2020-12-01 00:00:00,685.8170121881376,693.2461095805753,683.4542411520105,689.4293255991394,27642641,0.0
QQQ.US,纳指 100 ETF - Invesco,1606885200000,2020-12-02,2020-12-02 00:00:00,686.6121755176034,691.0991685910176,682.3637314430289,690.3153647376871,23620000,0.0
QQQ.US,纳指 100 ETF - Invesco,1606971600000,2020-12-03,2020-12-03 00:00:00,690.8151816876369,694.9273120485888,689.5906301602596,691.2922796853164,22828730,0.0
QQQ.US,纳指 100 ETF - Invesco,1607058000000,2020-12-04,2020-12-04 00:00:00,691.4058744466687,694.4502140509094,689.815547787737,694.1094297668525,19332080,0.0
QQQ.US,纳指 100 ETF - Invesco,1607317200000,2020-12-07,2020-12-07 00:00:00,694.5410898599911,698.903128695918,694.1094297668525,698.0398085096408,20850971,0.0
QQQ.US,纳指 100 ETF - Invesco,1607403600000,2020-12-08,2020-12-08 00:00:00,696.9265798483885,701.1068670661518,692.8144494874367,700.4025795457678,18341461,0.0
QQQ.US,纳指 100 ETF - Invesco,1607490000000,2020-12-09,2020-12-09 00:00:00,699.9027625958178,700.561612211661,682.0456661112424,684.5447508609922,48839312,0.0
QQQ.US,纳指 100 ETF - Invesco,1607576400000,2020-12-10,2020-12-10 00:00:00,679.7737708841972,689.9291425490894,677.2292482299066,687.2937440857169,27519539,0.0
QQQ.US,纳指 100 ETF - Invesco,1607662800000,2020-12-11,2020-12-11 00:00:00,683.4088032474696,686.0669206631126,678.0925684161839,685.7715742835967,26760420,0.0
QQQ.US,纳指 100 ETF - Invesco,1607922000000,2020-12-14,2020-12-14 00:00:00,688.5660054128622,695.3135342371866,688.406972746969,690.7470248308257,28804830,0.0
QQQ.US,纳指 100 ETF - Invesco,1608008400000,2020-12-15,2020-12-15 00:00:00,696.040540709841,698.1306843187226,690.9060574967189,698.1306843187226,25790461,0.0
QQQ.US,纳指 100 ETF - Invesco,1608094800000,2020-12-16,2020-12-16 00:00:00,699.062161361811,703.7990629102004,696.6107864118293,701.970187252429,25461891,0.0
QQQ.US,纳指 100 ETF - Invesco,1608181200000,2020-12-17,2020-12-17 00:00:00,705.7188143770536,707.1046704655512,702.9016642955174,706.5594156110603,23730520,0.0
QQQ.US,纳指 100 ETF - Invesco,1608267600000,2020-12-18,2020-12-18 00:00:00,708.0588664609102,708.7858729335646,698.8576907913771,704.4238340976378,41173391,0.0
QQQ.US,纳指 100 ETF - Invesco,1608526800000,2020-12-21,2020-12-21 00:00:00,697.5079034400525,704.3587119937123,690.9984973060104,703.1069031217811,37095480,0.0
QQQ.US,纳指 100 ETF - Invesco,1608613200000,2020-12-22,2020-12-22 00:00:00,705.2235981234102,707.1821100039498,698.3841696504044,705.0187566716395,26378340,0.0
QQQ.US,纳指 100 ETF - Invesco,1608699600000,2020-12-23,2020-12-23 00:00:00,705.1325574781788,705.9746834465689,701.0926288460373,701.4681715076166,21201279,0.0
QQQ.US,纳指 100 ETF - Invesco,1608786000000,2020-12-24,2020-12-24 00:00:00,702.0826958629283,705.6105208656434,701.9006145724655,704.5635534454827,16785000,0.0
QQQ.US,纳指 100 ETF - Invesco,1609131600000,2020-12-28,2020-12-28 00:00:00,710.6860368372917,712.7799716776129,706.38436635011,711.6647237735287,22497750,0.0
QQQ.US,纳指 100 ETF - Invesco,1609218000000,2020-12-29,2020-12-29 00:00:00,714.7828658727028,716.2281361157505,710.1853132885191,712.3020082901481,25871930,0.0
QQQ.US,纳指 100 ETF - Invesco,1609304400000,2020-12-30,2020-12-30 00:00:00,715.033227647089,715.7843129702477,710.8681181277543,712.3247684514562,18138070,0.0
QQQ.US,纳指 100 ETF - Invesco,1609390800000,2020-12-31,2020-12-31 00:00:00,712.0971668383777,715.2153089375518,709.5707889332075,714.0773008721598,21611410,0.0
QQQ.US,纳指 100 ETF - Invesco,1609736400000,2021-01-04,2021-01-04 00:00:00,717.1954429713338,717.605125874875,694.5946027926491,703.9945494127868,45305898,0.0
QQQ.US,纳指 100 ETF - Invesco,1609822800000,2021-01-05,2021-01-05 00:00:00,701.6730129593872,710.4356750629054,701.6730129593872,709.7983905462859,29323410,0.0
QQQ.US,纳指 100 ETF - Invesco,1609909200000,2021-01-06,2021-01-06 00:00:00,698.7369521506758,709.8439108689015,696.4154156972762,699.9660008612992,52809621,0.0
QQQ.US,纳指 100 ETF - Invesco,1609995600000,2021-01-07,2021-01-07 00:00:00,706.2022850596471,718.856934746806,706.1340045757237,716.8995608743319,30394830,0.0
QQQ.US,纳指 100 ETF - Invesco,1610082000000,2021-01-08,2021-01-08 00:00:00,722.2709589429819,726.9367920110891,717.1303489099932,726.1174262040068,33955848,0.0
QQQ.US,纳指 100 ETF - Invesco,1610341200000,2021-01-11,2021-01-11 00:00:00,719.1755770051159,721.9295565233643,714.1000610334676,715.6249918410929,32869102,0.0
QQQ.US,纳指 100 ETF - Invesco,1610427600000,2021-01-12,2021-01-12 00:00:00,715.7160324863241,718.2651705528021,708.2962198999685,714.4869837757009,29266760,0.0
QQQ.US,纳指 100 ETF - Invesco,1610514000000,2021-01-13,2021-01-13 00:00:00,715.1015081310125,721.1784712002058,713.6903781299264,719.3121379729629,22898420,0.0
QQQ.US,纳指 100 ETF - Invesco,1610600400000,2021-01-14,2021-01-14 00:00:00,720.3591053931234,722.7034020078308,714.3540644336631,715.465670711938,23500131,0.0
